dataset,publishTime,startTime,settlementDate,settlementPeriod,fuelType,generation
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,COAL,0
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,INTELEC,996
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,INTEW,0
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,INTFR,1314
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,INTGRNL,0
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,INTIFA2,-2
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,INTIRL,100
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,INTNED,-850
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,INTNEM,-1016
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,INTNSL,-498
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,INTVKL,-138
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,NPSHYD,115
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,NUCLEAR,2987
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,OCGT,2
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,OIL,0
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,OTHER,1338
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,PS,-908
FUELHH,2026-06-12T16:30:00Z,2026-06-12T16:00:00Z,2026-06-12,35,WIND,12812
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,BIOMASS,616
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,CCGT,3614
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,COAL,0
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,INTELEC,996
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,INTEW,6
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,INTFR,1498
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,INTGRNL,0
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,INTIFA2,-2
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,INTIRL,100
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,INTNED,-804
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,INTNEM,-702
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,INTNSL,-886
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,INTVKL,-478
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,NPSHYD,104
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,NUCLEAR,2986
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,OCGT,3
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,OIL,0
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,OTHER,863
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,PS,-1120
FUELHH,2026-06-12T16:00:00Z,2026-06-12T15:30:00Z,2026-06-12,34,WIND,12218
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,BIOMASS,615
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,CCGT,3535
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,COAL,0
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,INTELEC,994
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,INTEW,48
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,INTFR,1492
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,INTGRNL,0
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,INTIFA2,-2
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,INTIRL,100
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,INTNED,-806
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,INTNEM,-702
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,INTNSL,-944
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,INTVKL,-494
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,NPSHYD,106
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,NUCLEAR,2993
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,OCGT,1
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,OIL,0
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,OTHER,388
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,PS,-1138
FUELHH,2026-06-12T15:30:00Z,2026-06-12T15:00:00Z,2026-06-12,33,WIND,12461
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,BIOMASS,615
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,CCGT,3421
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,COAL,0
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,INTELEC,950
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,INTEW,8
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,INTFR,1168
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,INTGRNL,0
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,INTIFA2,-2
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,INTIRL,100
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,INTNED,-944
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,INTNEM,-1018
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,INTNSL,-1154
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,INTVKL,-518
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,NPSHYD,104
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,NUCLEAR,2989
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,OCGT,2
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,OIL,0
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,OTHER,648
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,PS,-1130
FUELHH,2026-06-12T15:00:00Z,2026-06-12T14:30:00Z,2026-06-12,32,WIND,12356
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,BIOMASS,613
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,CCGT,3328
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,COAL,0
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,INTELEC,950
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,INTEW,0
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,INTFR,1164
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,INTGRNL,0
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,INTIFA2,-2
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,INTIRL,94
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,INTNED,-792
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,INTNEM,-1014
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,INTNSL,-1134
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,INTVKL,-522
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,NPSHYD,104
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,NUCLEAR,2987
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,OCGT,1
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,OIL,0
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,OTHER,886
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,PS,-1052
FUELHH,2026-06-12T14:30:00Z,2026-06-12T14:00:00Z,2026-06-12,31,WIND,12061
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,BIOMASS,606
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,CCGT,3273
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,COAL,0
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,INTELEC,996
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,INTEW,0
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,INTFR,1336
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,INTGRNL,0
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,INTIFA2,-2
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,INTIRL,68
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,INTNED,100
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,INTNEM,-622
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,INTNSL,-744
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,INTVKL,-580
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,NPSHYD,105
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,NUCLEAR,2993
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,OCGT,1
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,OIL,0
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,OTHER,720
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,PS,-1152
FUELHH,2026-06-12T14:00:00Z,2026-06-12T13:30:00Z,2026-06-12,30,WIND,11974
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,BIOMASS,591
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,CCGT,3171
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,COAL,0
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,INTELEC,996
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,INTEW,0
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,INTFR,1348
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,INTGRNL,28
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,INTIFA2,-2
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,INTIRL,100
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,INTNED,144
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,INTNEM,-612
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,INTNSL,-666
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,INTVKL,-566
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,NPSHYD,106
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,NUCLEAR,2994
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,OCGT,1
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,OIL,0
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,OTHER,744
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,PS,-1120
FUELHH,2026-06-12T13:30:00Z,2026-06-12T13:00:00Z,2026-06-12,29,WIND,12079
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,BIOMASS,580
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,CCGT,3114
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,COAL,0
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,INTELEC,996
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,INTEW,0
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,INTFR,1502
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,INTGRNL,50
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,INTIFA2,-2
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,INTIRL,74
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,INTNED,1018
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,INTNEM,-318
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,INTNSL,-284
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,INTVKL,-188
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,NPSHYD,105
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,NUCLEAR,2996
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,OCGT,1
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,OIL,0
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,OTHER,545
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,PS,-972
FUELHH,2026-06-12T13:00:00Z,2026-06-12T12:30:00Z,2026-06-12,28,WIND,12401
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,BIOMASS,581
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,CCGT,3002
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,COAL,0
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,INTELEC,998
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,INTEW,0
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,INTFR,1506
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,INTGRNL,50
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,INTIFA2,-2
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,INTIRL,40
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,INTNED,1052
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,INTNEM,-260
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,INTNSL,-208
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,INTVKL,-184
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,NPSHYD,107
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,NUCLEAR,2997
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,OCGT,1
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,OIL,0
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,OTHER,540
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,PS,-742
FUELHH,2026-06-12T12:30:00Z,2026-06-12T12:00:00Z,2026-06-12,27,WIND,12443
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,BIOMASS,582
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,CCGT,2880
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,COAL,0
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,INTELEC,998
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,INTEW,0
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,INTFR,1504
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,INTGRNL,50
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,INTIFA2,-2
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,INTIRL,100
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,INTNED,1052
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,INTNEM,778
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,INTNSL,168
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,INTVKL,-458
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,NPSHYD,124
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,NUCLEAR,2997
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,OCGT,1
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,OIL,0
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,OTHER,406
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,PS,-606
FUELHH,2026-06-12T12:00:00Z,2026-06-12T11:30:00Z,2026-06-12,26,WIND,11958
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,BIOMASS,582
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,CCGT,2771
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,COAL,0
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,INTELEC,998
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,INTEW,0
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,INTFR,1504
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,INTGRNL,50
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,INTIFA2,-2
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,INTIRL,100
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,INTNED,1052
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,INTNEM,830
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,INTNSL,244
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,INTVKL,-430
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,NPSHYD,126
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,NUCLEAR,2990
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,OCGT,1
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,OIL,0
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,OTHER,514
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,PS,-448
FUELHH,2026-06-12T11:30:00Z,2026-06-12T11:00:00Z,2026-06-12,25,WIND,11550
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,BIOMASS,581
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,CCGT,2836
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,COAL,0
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,INTELEC,998
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,INTEW,40
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,INTFR,1420
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,INTGRNL,50
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,INTIFA2,-2
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,INTIRL,100
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,INTNED,1052
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,INTNEM,674
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,INTNSL,618
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,INTVKL,466
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,NPSHYD,149
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,NUCLEAR,2997
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,OCGT,2
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,OIL,0
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,OTHER,511
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,PS,-20
FUELHH,2026-06-12T11:00:00Z,2026-06-12T10:30:00Z,2026-06-12,24,WIND,11084
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,BIOMASS,590
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,CCGT,3201
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,COAL,0
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,INTELEC,998
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,INTEW,38
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,INTFR,1046
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,INTGRNL,50
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,INTIFA2,-2
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,INTIRL,100
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,INTNED,1052
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,INTNEM,678
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,INTNSL,692
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,INTVKL,544
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,NPSHYD,151
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,NUCLEAR,2997
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,OCGT,2
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,OIL,0
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,OTHER,665
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,PS,-16
FUELHH,2026-06-12T10:30:00Z,2026-06-12T10:00:00Z,2026-06-12,23,WIND,10903
FUELHH,2026-06-12T10:00:00Z,2026-06-12T09:30:00Z,2026-06-12,22,BIOMASS,614
FUELHH,2026-06-12T10:00:00Z,2026-06-12T09:30:00Z,2026-06-12,22,CCGT,2753
FUELHH,2026-06-12T10:00:00Z,2026-06-12T09:30:00Z,2026-06-12,22,COAL,0
FUELHH,2026-06-12T10:00:00Z,2026-06-12T09:30:00Z,2026-06-12,22,INTELEC,998
FUELHH,2026-06-12T10:00:00Z,2026-06-12T09:30:00Z,2026-06-12,22,INTEW,0
